date_mutation,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,code_postal,nom_commune,code_departement,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude
2020-11-23,Vente,435000,75,,RUE ALBERT DE MUN,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,28,1,S,sols,,,297,2.487523,48.787635
2020-11-25,Vente,376000,90,,AV DE BONNEUIL,94210,Saint-Maur-des-Fossés,94,24,,5,75.87,,,,,,2,2,Appartement,75,4,,,,,,2.500209,48.7885
2020-11-25,Vente,376000,90,,AV DE BONNEUIL,94210,Saint-Maur-des-Fossés,94,39,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500209,48.7885
2020-11-12,Vente,8921,,,RUE CHEVREUL,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,,,,,,2.47066,48.804755
2020-12-08,Vente,620000,13,T,AV ALBERT 1ER,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,413,2.50786,48.789782
2020-12-01,Vente,320000,7,,RUE VALETTE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,63,3,S,sols,,,209,2.494967,48.796796
2020-11-27,Vente,348000,105,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,112,71,93,,,,,,,2,2,Appartement,70,3,,,,,,2.489488,48.790865
2020-11-27,Vente,348000,105,,RUE LEDRU ROLLIN,94100,Saint-Maur-des-Fossés,94,38,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489488,48.790865
2020-11-26,Vente en l'état futur d'achèvement,20000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1167,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,330000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1017,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-12-04,Vente,424000,25,,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,124,,,,,,,,,1,3,Dépendance,,0,,,,,,2.473487,48.808685
2020-12-04,Vente,424000,25,,RUE DE LA VARENNE,94100,Saint-Maur-des-Fossés,94,31,,78,,,,,,,2,2,Appartement,85,4,,,,,,2.473487,48.808685
2020-12-01,Vente,200000,60,,AV DU PORT AU FOUARRE,94100,Saint-Maur-des-Fossés,94,25,41.76,,,,,,,,1,2,Appartement,41,2,,,,,,2.4794,48.788455
2020-12-03,Vente,217000,64,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,47,,,,,,,,,1,3,Dépendance,,0,,,,,,2.482051,48.801154
2020-12-03,Vente,217000,64,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,1,,33,,,,,,,2,2,Appartement,37,1,,,,,,2.482051,48.801154
2020-11-16,Vente,1040000,71,,QUAI DU PORT AU FOUARRE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,3,Dépendance,,0,S,sols,,,1130,2.472187,48.795571
2020-11-16,Vente,1040000,71,,QUAI DU PORT AU FOUARRE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,120,5,S,sols,,,1130,2.472187,48.795571
2020-11-16,Vente,1040000,71,,QUAI DU PORT AU FOUARRE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,48,3,S,sols,,,1130,2.472187,48.795571
2020-11-16,Vente,1040000,71,,QUAI DU PORT AU FOUARRE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,2,Appartement,25,1,S,sols,,,1130,2.472187,48.795571
2020-11-27,Vente,1103200,13,,RUE BUFFON,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,110,4,S,sols,,,393,2.510126,48.798912
2020-11-26,Vente,475000,41,,QUAI WINSTON CHURCHILL,94210,Saint-Maur-des-Fossés,94,11,,,,,,,,,1,3,Dépendance,,0,,,,,,2.521206,48.793232
2020-11-26,Vente,475000,41,,QUAI WINSTON CHURCHILL,94210,Saint-Maur-des-Fossés,94,53,,67,85.04,,,,,,2,2,Appartement,87,3,,,,,,2.521206,48.793232
2020-12-03,Vente,660000,13,,AV DES PERDRIX,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,89,4,S,sols,,,389,2.493676,48.787829
2020-12-01,Vente,338000,10,,RUE DU PETIT BEAUBOURG,94100,Saint-Maur-des-Fossés,94,128,,69,59,,,,,,2,2,Appartement,60,3,,,,,,2.473618,48.813636
2020-11-17,Vente,311500,137,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,41,64.15,9,,,,,,,2,2,Appartement,42,3,,,,,,2.509009,48.808786
2020-12-08,Vente,466430,137,,BD DU GENERAL GIRAUD,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,84,4,S,sols,,,92,2.487244,48.789682
2020-11-20,Vente en l'état futur d'achèvement,620000,25,,RUE DE ROCROY,94100,Saint-Maur-des-Fossés,94,20,,,,,,,,,1,,,,,,,,,,2.481107,48.793748
2020-11-20,Vente en l'état futur d'achèvement,620000,25,,RUE DE ROCROY,94100,Saint-Maur-des-Fossés,94,9,,,,,,,,,1,,,,,,,,,,2.481107,48.793748
2020-12-10,Vente,1170000,43,,RUE DU PONT DE CRETEIL,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,,,,,,,,,,2.471829,48.805845
2020-12-09,Vente,250,5,,RUE GEORGE SAND,94210,Saint-Maur-des-Fossés,94,34,,,,,,,,,1,2,Appartement,37,2,,,,,,2.518147,48.793368
2020-12-10,Vente,160000,8,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,19,,3,27.67,,,,,,2,2,Appartement,31,1,,,,,,2.479153,48.804026
2020-12-04,Vente,540000,157,,RUE GARIBALDI,94100,Saint-Maur-des-Fossés,94,21,107.83,,,,,,,,1,2,Appartement,110,4,,,,,,2.493654,48.78955
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1036,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1033,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1035,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1034,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1212,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1202,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1203,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1204,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1205,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1206,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1207,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1208,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1209,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1210,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1211,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1213,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1214,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1215,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1216,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1252,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1253,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1254,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1255,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1256,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1257,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1112,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1113,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1119,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1120,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1122,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1151,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1199,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1200,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1201,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1109,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1263,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1262,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1261,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1260,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1259,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1258,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1111,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1110,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1042,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1051,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1050,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1049,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1048,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1047,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1046,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1045,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1056,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1283,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1282,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1057,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1281,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1280,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1279,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1278,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1275,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1274,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1058,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1273,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1272,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1271,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1270,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1269,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1268,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1267,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1266,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1059,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1060,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1265,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1264,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1061,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1062,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1063,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1054,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1055,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1044,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1043,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1041,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1040,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1039,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1052,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1038,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1037,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente en l'état futur d'achèvement,16680518,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1053,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-30,Vente,308000,14,,PL DES MARRONNIERS,94100,Saint-Maur-des-Fossés,94,10,,5,46.18,,,,,,2,2,Appartement,48,2,,,,,,2.49802,48.805522
2020-12-09,Vente,458325,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,21,,,,,,,,,1,3,Dépendance,,0,,,,,,2.489387,48.810845
2020-12-09,Vente,458325,84,,QUAI DU PETIT PARC,94100,Saint-Maur-des-Fossés,94,29,,40,73.07,,,,,,2,2,Appartement,75,3,,,,,,2.489387,48.810845
2020-11-20,Vente,260000,34,,RUE DU CHEMIN VERT,94100,Saint-Maur-des-Fossés,94,12,38.81,,,,,,,,1,1,Maison,60,2,,,,,,2.477977,48.799776
2020-11-19,Vente en l'état futur d'achèvement,555000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1028,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-19,Vente en l'état futur d'achèvement,555000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1184,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-19,Vente en l'état futur d'achèvement,694956,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1163,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-19,Vente en l'état futur d'achèvement,694956,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1023,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-11-26,Vente,1070000,15,,RUE DE VILLIERS,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,150,5,S,sols,,,336,2.508564,48.808618
2020-11-27,Vente,220800,137,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,244,,,,,,,,,1,3,Dépendance,,0,,,,,,2.509009,48.808786
2020-11-27,Vente,220800,137,,BD DE CHAMPIGNY,94210,Saint-Maur-des-Fossés,94,22,,34,41.87,,,,,,2,2,Appartement,42,2,,,,,,2.509009,48.808786
2020-12-11,Vente,678000,12,,AV DE LIEGE,94210,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,44,4,S,sols,,,149,2.499136,48.791461
2020-12-10,Vente,310000,1,,VLA MARIOTTE,94210,Saint-Maur-des-Fossés,94,9,,,,,,,,,1,2,Appartement,52,3,,,,,,2.516586,48.79102
2020-11-12,Vente en l'état futur d'achèvement,15000,166,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,15,,,,,,,,,1,3,Dépendance,,0,,,,,,2.493937,48.797789
2020-12-07,Vente,435000,51,,AV DE LA LIBERATION,94100,Saint-Maur-des-Fossés,94,70,,,,,,,,,1,3,Dépendance,,0,,,,,,2.477333,48.810951
2020-12-07,Vente,435000,51,,AV DE LA LIBERATION,94100,Saint-Maur-des-Fossés,94,1,,120,87.05,,,,,,2,2,Appartement,85,3,,,,,,2.477333,48.810951
2020-11-12,Vente en l'état futur d'achèvement,615000,166,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,9,85.72,,,,,,,,1,2,Appartement,85,4,,,,,,2.493937,48.797789
2020-12-09,Vente en l'état futur d'achèvement,14000,40,B,AV DE CONDE,94100,Saint-Maur-des-Fossés,94,179,,,,,,,,,1,3,Dépendance,,0,,,,,,2.479096,48.81069
2020-12-14,Vente,335000,8,,IMP DES PINSONS,94100,Saint-Maur-des-Fossés,94,2,74.74,,,,,,,,1,1,Maison,74,5,,,,,,2.474032,48.796567
2020-12-07,Vente,235000,8,,RUE ARAGO,94210,Saint-Maur-des-Fossés,94,14,,6,40.07,8,,,,,3,2,Appartement,39,2,,,,,,2.509808,48.790654
2020-12-04,Vente,473000,51,,AV JOFFRE,94100,Saint-Maur-des-Fossés,94,20,,30,76.9,,,,,,2,2,Appartement,75,4,,,,,,2.500647,48.803846
2020-12-04,Vente,473000,51,,AV JOFFRE,94100,Saint-Maur-des-Fossés,94,55,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500647,48.803846
2020-12-14,Vente,110000,76,,AV DU MESNIL,94210,Saint-Maur-des-Fossés,94,51,17.57,,,,,,,,1,2,Appartement,15,1,,,,,,2.518751,48.79983
2020-12-09,Vente,645380,60,,AV DU BOIS GUIMIER,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,72,4,S,sols,,,173,2.481831,48.801317
2020-12-03,Vente en l'état futur d'achèvement,680000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1227,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-12-03,Vente en l'état futur d'achèvement,680000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1099,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-12-03,Vente en l'état futur d'achèvement,680000,50,,AV DIDIER,94210,Saint-Maur-des-Fossés,94,1226,,,,,,,,,1,,,,,,,,,,2.513108,48.799548
2020-12-03,Vente,482905.16,1,B,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,402,97.3,510,,,,,,,2,2,Appartement,100,4,,,,,,2.472404,48.799681
2020-11-30,Vente,395000,14,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,31,,,,,,,,,1,3,Dépendance,,0,,,,,,2.500775,48.797129
2020-11-30,Vente,395000,14,,AV LOUIS BLANC,94210,Saint-Maur-des-Fossés,94,1,,34,64.73,,,,,,2,2,Appartement,64,3,,,,,,2.500775,48.797129
2020-11-24,Vente,773000,2,,VLA BELLECHASSE,94100,Saint-Maur-des-Fossés,94,,,,,,,,,,0,1,Maison,94,5,S,sols,,,268,2.479788,48.793754
2020-12-11,Vente,252000,113,,BD DE CRETEIL,94100,Saint-Maur-des-Fossés,94,11,51.36,56,,,,,,,2,2,Appartement,53,2,,,,,,2.48868,48.79834
